STRM,SUBJECT,CATALOG_NBR,PU_EVAL_CATEGORY,CRSE_ID,PU_EVAL_MEAN
1142,ARA,105,Classes,490,3.52
1142,ARA,105,Papers; Reports; Problem Sets; Examinations,490,3.73
1142,ARA,105,Readings,490,3.68
1142,ARA,105,Language,490,3.78
1142,ARA,105,Overall Quality of the Course,490,3.67
1142,ARA,105,Feedback for other students:,490,4.04
1142,ARA,107,Classes,491,4
1142,ARA,107,Papers; Reports; Problem Sets; Examinations,491,3.4
1142,ARA,107,Readings,491,3.2
1142,ARA,107,Language,491,3.6
1142,ARA,107,Overall Quality of the Course,491,3.8
1142,ARA,107,Feedback for other students:,491,3.75
1142,ARA,301,Classes,495,4.59
1142,ARA,301,Papers; Reports; Problem Sets; Examinations,495,4.29
1142,ARA,301,Readings,495,4.38
1142,ARA,301,Language,495,4.53
1142,ARA,301,Overall Quality of the Course,495,4.53
1142,ARA,301,Feedback for other students:,495,4.71
1142,ARA,401,Classes,498,4.29
1142,ARA,401,Papers; Reports; Problem Sets; Examinations,498,4
1142,ARA,401,Readings,498,4.14
1142,ARA,401,Language,498,4.14
1142,ARA,401,Overall Quality of the Course,498,4
1142,ARA,401,Feedback for other students:,498,4.5
1142,ART,102,Lectures,514,4.16
1142,ART,102,Papers; Reports; Problem Sets; Examinations,514,4.04
1142,ART,102,Readings,514,3.52
1142,ART,102,Precepts,514,4.54
1142,ART,102,Overall Quality of the Course,514,3.96
1142,ART,102,Feedback for other students:,514,3.96
1142,ART,210,Lectures,526,4.25
1142,ART,210,Papers; Reports; Problem Sets; Examinations,526,4.75
1142,ART,210,Readings,526,4.5
1142,ART,210,Precepts,526,4.58
1142,ART,210,Overall Quality of the Course,526,4.67
1142,ART,210,Feedback for other students:,526,4.67
1142,ART,213,Lectures,529,3.88
1142,ART,213,Papers; Reports; Problem Sets; Examinations,529,3.85
1142,ART,213,Readings,529,3.35
1142,ART,213,Precepts,529,3.89
1142,ART,213,Overall Quality of the Course,529,4
1142,ART,213,Feedback for other students:,529,4.42
1142,ART,219,Lectures,535,4.14
1142,ART,219,Papers; Reports; Problem Sets; Examinations,535,3.71
1142,ART,219,Readings,535,3.75
1142,ART,219,Precepts,535,4.1
1142,ART,219,Overall Quality of the Course,535,4
1142,ART,219,Feedback for other students:,535,4
1142,ART,315,Lectures,563,5
1142,ART,315,Papers; Reports; Problem Sets; Examinations,563,4
1142,ART,315,Readings,563,3.75
1142,ART,315,Precepts,563,3.75
1142,ART,315,Overall Quality of the Course,563,4.25
1142,ART,315,Feedback for other students:,563,4.25
1142,ART,442,Seminars,626,4
1142,ART,442,Papers; Reports; Problem Sets; Examinations,626,3.67
1142,ART,442,Readings,626,3
1142,ART,442,Overall Quality of the Course,626,4
1142,ART,442,Feedback for other students:,626,4.67
1142,AST,301,Lectures,724,4.1
1142,AST,301,Papers; Reports; Problem Sets; Examinations,724,4.15
1142,AST,301,Readings,724,3.5
1142,AST,301,Overall Quality of the Course,724,4.15
1142,AST,301,Feedback for other students:,724,4.25
1142,AST,513,Lectures,728,3.67
1142,AST,513,Papers; Reports; Problem Sets; Examinations,728,4.25
1142,AST,513,Readings,728,4.09
1142,AST,513,Overall Quality of the Course,728,4
1142,AST,513,Feedback for other students:,728,4.18
1142,AST,541,Seminars,738,4.69
1142,AST,541,Papers; Reports; Problem Sets; Examinations,738,4.56
1142,AST,541,Readings,738,4.72
1142,AST,541,Overall Quality of the Course,738,4.63
1142,AST,541,Feedback for other students:,738,4.65
1142,AST,551,Classes,742,4.11
1142,AST,551,Papers; Reports; Problem Sets; Examinations,742,3.92
1142,AST,551,Readings,742,3.67
1142,AST,551,Overall Quality of the Course,742,4.33
1142,AST,551,Feedback for other students:,742,4.5
1142,AST,553,Classes,744,4.4
1142,AST,553,Papers; Reports; Problem Sets; Examinations,744,4.14
1142,AST,553,Readings,744,4.5
1142,AST,553,Overall Quality of the Course,744,4.71
1142,AST,553,Feedback for other students:,744,4.86
1142,AST,555,Classes,746,3.75
1142,AST,555,Papers; Reports; Problem Sets; Examinations,746,2.83
1142,AST,555,Readings,746,3.6
1142,AST,555,Overall Quality of the Course,746,3.8
1142,AST,555,Feedback for other students:,746,4
1142,AST,558,Seminars,749,3.63
1142,AST,558,Papers; Reports; Problem Sets; Examinations,749,0
1142,AST,558,Readings,749,5
1142,AST,558,Overall Quality of the Course,749,4
1142,AST,558,Feedback for other students:,749,4.1
1142,MOL,342,Lectures,878,2.99
1142,MOL,342,Papers; Reports; Problem Sets; Examinations,878,2.38
1142,MOL,342,Readings,878,2.45
1142,MOL,342,Precepts,878,3.42
1142,MOL,342,Overall Quality of the Course,878,2.62
1142,MOL,342,Feedback for other students:,878,2.73
1142,MOL,345,Lectures,880,4.46
1142,MOL,345,Papers; Reports; Problem Sets; Examinations,880,3.73
1142,MOL,345,Readings,880,3.66
1142,MOL,345,Precepts,880,3.73
1142,MOL,345,Overall Quality of the Course,880,4.08
1142,MOL,345,Feedback for other students:,880,4.08
1142,MOL,459,Lectures,896,4.79
1142,MOL,459,Papers; Reports; Problem Sets; Examinations,896,4.11
1142,MOL,459,Readings,896,4.21
1142,MOL,459,Precepts,896,4.44
1142,MOL,459,Overall Quality of the Course,896,4.79
1142,MOL,459,Feedback for other students:,896,4.78
1142,MOL,504,Lectures,898,3.59
1142,MOL,504,Papers; Reports; Problem Sets; Examinations,898,2.83
1142,MOL,504,Readings,898,3.36
1142,MOL,504,Overall Quality of the Course,898,2.96
1142,MOL,504,Feedback for other students:,898,3.58
1142,MOL,505,Lectures,899,4.67
1142,MOL,505,Papers; Reports; Problem Sets; Examinations,899,4.32
1142,MOL,505,Readings,899,4.63
1142,MOL,505,Overall Quality of the Course,899,4.68
1142,MOL,505,Feedback for other students:,899,4.74
1142,MOL,540,Seminars,912,4.6
1142,MOL,540,Papers; Reports; Problem Sets; Examinations,912,4.14
1142,MOL,540,Readings,912,4.29
1142,MOL,540,Overall Quality of the Course,912,4.75
1142,MOL,540,Feedback for other students:,912,4.55
1142,COS,318,Precepts,2060,3.5
1142,COS,318,Overall Quality of the Course,2060,3.91
1142,COS,318,Feedback for other students:,2060,4.36
1142,COS,323,Lectures,2062,2.86
1142,COS,323,Papers; Reports; Problem Sets; Examinations,2062,2.76
1142,COS,323,Readings,2062,2
1142,COS,323,Overall Quality of the Course,2062,2.7
1142,COS,323,Feedback for other students:,2062,2.96
1142,COS,432,Lectures,2074,4.53
1142,COS,432,Papers; Reports; Problem Sets; Examinations,2074,4.2
1142,COS,432,Readings,2074,3.8
1142,COS,432,Overall Quality of the Course,2074,4.41
1142,COS,432,Feedback for other students:,2074,4.62
1142,COS,451,Lectures,2077,4.29
1142,COS,451,Papers; Reports; Problem Sets; Examinations,2077,3.64
1142,COS,451,Readings,2077,3.43
1142,COS,451,Overall Quality of the Course,2077,4.07
1142,COS,451,Feedback for other students:,2077,4.29
1142,COS,518,Seminars,2098,4.31
1142,COS,518,Papers; Reports; Problem Sets; Examinations,2098,4
1142,COS,518,Readings,2098,4.28
1142,COS,518,Overall Quality of the Course,2098,4.26
1142,COS,518,Feedback for other students:,2098,4.41
1142,COS,521,Lectures,2099,4.33
1142,COS,521,Papers; Reports; Problem Sets; Examinations,2099,4.05
1142,COS,521,Readings,2099,4.31
1142,COS,521,Overall Quality of the Course,2099,4.29
1142,COS,521,Feedback for other students:,2099,4.48
1142,COS,551,Seminars,2107,4.07
1142,COS,551,Papers; Reports; Problem Sets; Examinations,2107,4.5
1142,COS,551,Readings,2107,3.86
1142,COS,551,Overall Quality of the Course,2107,4
1142,COS,551,Feedback for other students:,2107,4.36
1142,COS,597A,Seminars,2122,4.62
1142,COS,597A,Papers; Reports; Problem Sets; Examinations,2122,4.25
1142,COS,597A,Readings,2122,4.46
1142,COS,597A,Overall Quality of the Course,2122,4.54
1142,COS,597A,Feedback for other students:,2122,4.62
1142,COS,597B,Seminars,2123,4.4
1142,COS,597B,Papers; Reports; Problem Sets; Examinations,2123,4.33
1142,COS,597B,Readings,2123,4.67
1142,COS,597B,Overall Quality of the Course,2123,4.4
1142,COS,597B,Feedback for other students:,2123,4.6
1142,COS,597D,Seminars,2125,2.8
1142,COS,597D,Papers; Reports; Problem Sets; Examinations,2125,2.6
1142,COS,597D,Readings,2125,3.6
1142,COS,597D,Overall Quality of the Course,2125,2.8
1142,COS,597D,Feedback for other students:,2125,3.6
1142,COS,597E,Seminars,2126,4.53
1142,COS,597E,Papers; Reports; Problem Sets; Examinations,2126,4.25
1142,COS,597E,Readings,2126,4.5
1142,COS,597E,Overall Quality of the Course,2126,4.47
1142,COS,597E,Feedback for other students:,2126,4.47
1142,MAE,221,Lectures,2324,3.18
1142,MAE,221,Papers; Reports; Problem Sets; Examinations,2324,2.48
1142,MAE,221,Readings,2324,3.34
1142,MAE,221,Classes,2324,4.07
1142,MAE,221,Laboratories,2324,3.68
1142,MAE,221,Overall Quality of the Course,2324,2.61
1142,MAE,221,Feedback for other students:,2324,3.1
1142,MAE,305,Lectures,2329,4.58
1142,MAE,305,Papers; Reports; Problem Sets; Examinations,2329,3.9
1142,MAE,305,Readings,2329,4.18
1142,MAE,305,Overall Quality of the Course,2329,4.2
1142,MAE,305,Feedback for other students:,2329,4.27
1142,MAE,321,Lectures,2332,2.26
1142,MAE,321,Papers; Reports; Problem Sets; Examinations,2332,3.08
1142,MAE,321,Readings,2332,2.95
1142,MAE,321,Laboratories,2332,4.33
1142,MAE,321,Overall Quality of the Course,2332,2.9
1142,MAE,321,Feedback for other students:,2332,3.45
1142,MAE,223,Lectures,2334,4.38
1142,MAE,223,Papers; Reports; Problem Sets; Examinations,2334,4.03
1142,MAE,223,Readings,2334,3.82
1142,MAE,223,Overall Quality of the Course,2334,4.03
1142,MAE,223,Feedback for other students:,2334,4.31
1142,MAE,324,Lectures,2335,4.77
1142,MAE,324,Papers; Reports; Problem Sets; Examinations,2335,3.88
1142,MAE,324,Readings,2335,4.1
1142,MAE,324,Precepts,2335,3.95
1142,MAE,324,Overall Quality of the Course,2335,4.24
1142,MAE,324,Feedback for other students:,2335,4.47
1142,MAE,335,Lectures,2342,2.93
1142,MAE,335,Papers; Reports; Problem Sets; Examinations,2342,3.47
1142,MAE,335,Readings,2342,3.64
1142,MAE,335,Precepts,2342,3.22
1142,MAE,335,Overall Quality of the Course,2342,3.13
1142,MAE,335,Feedback for other students:,2342,3.75
1142,MAE,345,Lectures,2348,3.42
1142,MAE,345,Papers; Reports; Problem Sets; Examinations,2348,3.25
1142,MAE,345,Readings,2348,3
1142,MAE,345,Overall Quality of the Course,2348,3.58
1142,MAE,345,Feedback for other students:,2348,3.73
1142,MAE,412,Lectures,2351,3.71
1142,MAE,412,Papers; Reports; Problem Sets; Examinations,2351,3.43
1142,MAE,412,Readings,2351,2.75
1142,MAE,412,Laboratories,2351,4.53
1142,MAE,412,Overall Quality of the Course,2351,4.27
1142,MAE,412,Feedback for other students:,2351,4.59
1142,MAE,423,Lectures,2354,4.63
1142,MAE,423,Papers; Reports; Problem Sets; Examinations,2354,4.13
1142,MAE,423,Readings,2354,4.63
1142,MAE,423,Precepts,2354,5
1142,MAE,423,Overall Quality of the Course,2354,4.63
1142,MAE,423,Feedback for other students:,2354,4.75
1142,MAE,434,Lectures,2376,4.43
1142,MAE,434,Papers; Reports; Problem Sets; Examinations,2376,4.43
1142,MAE,434,Readings,2376,3.29
1142,MAE,434,Overall Quality of the Course,2376,4.57
1142,MAE,434,Feedback for other students:,2376,4.57
1142,MAE,501,Lectures,2379,4.46
1142,MAE,501,Papers; Reports; Problem Sets; Examinations,2379,4.27
1142,MAE,501,Readings,2379,4.1
1142,MAE,501,Overall Quality of the Course,2379,4.31
1142,MAE,501,Feedback for other students:,2379,4.31
1142,MAE,555,Lectures,2396,3.88
1142,MAE,555,Papers; Reports; Problem Sets; Examinations,2396,4
1142,MAE,555,Readings,2396,4.29
1142,MAE,555,Overall Quality of the Course,2396,4
1142,MAE,555,Feedback for other students:,2396,4.25
1142,MAE,551,Lectures,2400,4.71
1142,MAE,551,Papers; Reports; Problem Sets; Examinations,2400,3.79
1142,MAE,551,Readings,2400,3.64
1142,MAE,551,Overall Quality of the Course,2400,4.43
1142,MAE,551,Feedback for other students:,2400,4.64
1142,MAE,522,Lectures,2413,3.75
1142,MAE,522,Papers; Reports; Problem Sets; Examinations,2413,3.75
1142,MAE,522,Readings,2413,4.33
1142,MAE,522,Overall Quality of the Course,2413,4.33
1142,MAE,522,Feedback for other students:,2413,4
1142,MAE,541,Lectures,2429,4
1142,MAE,541,Papers; Reports; Problem Sets; Examinations,2429,4.14
1142,MAE,541,Readings,2429,4
1142,MAE,541,Overall Quality of the Course,2429,4.13
1142,MAE,541,Feedback for other students:,2429,4.43
1142,MAE,527,Lectures,2439,3.43
1142,MAE,527,Papers; Reports; Problem Sets; Examinations,2439,3.2
1142,MAE,527,Readings,2439,4.29
1142,MAE,527,Overall Quality of the Course,2439,3.36
1142,MAE,527,Feedback for other students:,2439,4.17
1142,MAE,597,Lectures,2446,4.23
1142,MAE,597,Papers; Reports; Problem Sets; Examinations,2446,4.11
1142,MAE,597,Readings,2446,4
1142,MAE,597,Overall Quality of the Course,2446,3.94
1142,MAE,597,Feedback for other students:,2446,4.13
1142,ELE,203,Lectures,2462,4.58
1142,ELE,203,Papers; Reports; Problem Sets; Examinations,2462,4.34
1142,ELE,203,Readings,2462,3.65
1142,ELE,203,Classes,2462,4.46
1142,ELE,203,Laboratories,2462,4.63
1142,ELE,203,Overall Quality of the Course,2462,4.84
1142,ELE,203,Feedback for other students:,2462,4.73
1142,ELE,206,Lectures,2463,3.54
1142,ELE,206,Papers; Reports; Problem Sets; Examinations,2463,3.29
1142,ELE,206,Readings,2463,3.65
1142,ELE,206,Laboratories,2463,3.02
1142,ELE,206,Overall Quality of the Course,2463,3.26
1142,ELE,206,Feedback for other students:,2463,3.61
1142,ELE,301,Lectures,2471,3.5
1142,ELE,301,Papers; Reports; Problem Sets; Examinations,2471,2.03
1142,ELE,301,Readings,2471,2.11
1142,ELE,301,Laboratories,2471,3.21
1142,ELE,301,Overall Quality of the Course,2471,2.87
1142,ELE,301,Feedback for other students:,2471,3.43
1142,ELE,341,Lectures,2476,4.53
1142,ELE,341,Papers; Reports; Problem Sets; Examinations,2476,3.8
1142,ELE,341,Readings,2476,4.57
1142,ELE,341,Overall Quality of the Course,2476,4.43
1142,ELE,341,Feedback for other students:,2476,4.6
1142,ELE,441,Lectures,2497,4.2
1142,ELE,441,Papers; Reports; Problem Sets; Examinations,2497,3.6
1142,ELE,441,Readings,2497,4.11
1142,ELE,441,Overall Quality of the Course,2497,3.9
1142,ELE,441,Feedback for other students:,2497,4.3
1142,ELE,453,Lectures,2499,4.67
1142,ELE,453,Papers; Reports; Problem Sets; Examinations,2499,4.08
1142,ELE,453,Readings,2499,4.1
1142,ELE,453,Overall Quality of the Course,2499,4.5
1142,ELE,453,Feedback for other students:,2499,4.45
1142,ELE,462,Lectures,2501,4.5
1142,ELE,462,Papers; Reports; Problem Sets; Examinations,2501,4.17
1142,ELE,462,Readings,2501,3.9
1142,ELE,462,Overall Quality of the Course,2501,4.42
1142,ELE,462,Feedback for other students:,2501,4.33
1142,ELE,482,Lectures,2510,4.21
1142,ELE,482,Papers; Reports; Problem Sets; Examinations,2510,3.64
1142,ELE,482,Readings,2510,3.38
1142,ELE,482,Overall Quality of the Course,2510,3.93
1142,ELE,482,Feedback for other students:,2510,4.07
1142,ELE,491,Lectures,2518,4.65
1142,ELE,491,Papers; Reports; Problem Sets; Examinations,2518,4
1142,ELE,491,Readings,2518,4.39
1142,ELE,491,Overall Quality of the Course,2518,4.43
1142,ELE,491,Feedback for other students:,2518,4.65
1142,ELE,525,Lectures,2531,3
1142,ELE,525,Papers; Reports; Problem Sets; Examinations,2531,3.78
1142,ELE,525,Readings,2531,3.56
1142,ELE,525,Overall Quality of the Course,2531,3.33
1142,ELE,525,Feedback for other students:,2531,3.78
1142,ELE,528,Lectures,2534,4.67
1142,ELE,528,Papers; Reports; Problem Sets; Examinations,2534,4.5
1142,ELE,528,Readings,2534,4.5
1142,ELE,528,Overall Quality of the Course,2534,4.5
1142,ELE,528,Feedback for other students:,2534,4.67
1142,ELE,545,Lectures,2548,4.25
1142,ELE,545,Papers; Reports; Problem Sets; Examinations,2548,3.38
1142,ELE,545,Readings,2548,2.6
1142,ELE,545,Overall Quality of the Course,2548,4.25
1142,ELE,545,Feedback for other students:,2548,4.75
1142,ELE,547A,Lectures,2551,3.25
1142,ELE,547A,Papers; Reports; Problem Sets; Examinations,2551,3
1142,ELE,547A,Readings,2551,3
1142,ELE,547A,Overall Quality of the Course,2551,3
1142,ELE,547A,Feedback for other students:,2551,3.6
1142,ELE,580,Lectures,2565,3.67
1142,ELE,580,Papers; Reports; Problem Sets; Examinations,2565,3.89
1142,ELE,580,Readings,2565,3.75
1142,ELE,580,Overall Quality of the Course,2565,3.56
1142,ELE,580,Feedback for other students:,2565,4.11
1142,ELE,580A,Lectures,2566,4.75
1142,ELE,580A,Papers; Reports; Problem Sets; Examinations,2566,4
1142,ELE,580A,Readings,2566,4
1142,ELE,580A,Overall Quality of the Course,2566,4.5
1142,ELE,580A,Feedback for other students:,2566,4.5
1142,ELE,591,Lectures,2569,4.5
1142,ELE,591,Papers; Reports; Problem Sets; Examinations,2569,4.64
1142,ELE,591,Readings,2569,4.5
1142,ELE,591,Overall Quality of the Course,2569,4.31
1142,ELE,591,Feedback for other students:,2569,4.69
1142,ENG,300,Seminars,2598,4.72
1142,ENG,300,Papers; Reports; Problem Sets; Examinations,2598,4.28
1142,ENG,300,Readings,2598,4.42
1142,ENG,300,Overall Quality of the Course,2598,4.66
1142,ENG,300,Feedback for other students:,2598,4.71
1142,ENG,312,Lectures,2605,4.91
1142,ENG,312,Papers; Reports; Problem Sets; Examinations,2605,4.09
1142,ENG,312,Readings,2605,4.36
1142,ENG,312,Precepts,2605,4.89
1142,ENG,312,Overall Quality of the Course,2605,4.55
1142,ENG,312,Feedback for other students:,2605,4.64
1142,ENG,320,Lectures,2608,4.84
1142,ENG,320,Papers; Reports; Problem Sets; Examinations,2608,4.4
1142,ENG,320,Readings,2608,4.41
1142,ENG,320,Precepts,2608,4.1
1142,ENG,320,Overall Quality of the Course,2608,4.45
1142,ENG,320,Feedback for other students:,2608,4.73
1142,ENG,340,Seminars,2626,3.75
1142,ENG,340,Papers; Reports; Problem Sets; Examinations,2626,3.75
1142,ENG,340,Readings,2626,3.63
1142,ENG,340,Overall Quality of the Course,2626,3.63
1142,ENG,340,Feedback for other students:,2626,3.75
1142,ENG,345,Lectures,2629,4.45
1142,ENG,345,Papers; Reports; Problem Sets; Examinations,2629,4.02
1142,ENG,345,Readings,2629,4.2
1142,ENG,345,Precepts,2629,3.79
1142,ENG,345,Overall Quality of the Course,2629,4.2
1142,ENG,345,Feedback for other students:,2629,4.35
1142,ENG,356,Seminars,2656,4.6
1142,ENG,356,Papers; Reports; Problem Sets; Examinations,2656,4.33
1142,ENG,356,Readings,2656,4
1142,ENG,356,Overall Quality of the Course,2656,4.67
1142,ENG,356,Feedback for other students:,2656,4.83
1142,ENG,357,Lectures,2657,4.29
1142,ENG,357,Papers; Reports; Problem Sets; Examinations,2657,3.76
1142,ENG,357,Readings,2657,4.11
1142,ENG,357,Precepts,2657,3.22
1142,ENG,357,Overall Quality of the Course,2657,3.94
1142,ENG,357,Feedback for other students:,2657,4
1142,ENG,402,Seminars,2682,4.75
1142,ENG,402,Papers; Reports; Problem Sets; Examinations,2682,3.75
1142,ENG,402,Readings,2682,4.5
1142,ENG,402,Overall Quality of the Course,2682,4.75
1142,ENG,402,Feedback for other students:,2682,4.75
1142,FRE,101,Classes,2845,4.49
1142,FRE,101,Papers; Reports; Problem Sets; Examinations,2845,4.17
1142,FRE,101,Readings,2845,3.5
1142,FRE,101,Language,2845,4.51
1142,FRE,101,Overall Quality of the Course,2845,4.39
1142,FRE,101,Feedback for other students:,2845,4.56
1142,FRE,103,Classes,2849,4.64
1142,FRE,103,Papers; Reports; Problem Sets; Examinations,2849,4.44
1142,FRE,103,Readings,2849,4
1142,FRE,103,Language,2849,4.42
1142,FRE,103,Overall Quality of the Course,2849,4.42
1142,FRE,103,Feedback for other students:,2849,4.61
1142,FRE,105,Classes,2851,4.51
1142,FRE,105,Papers; Reports; Problem Sets; Examinations,2851,4.03
1142,FRE,105,Readings,2851,3.81
1142,FRE,105,Language,2851,4.51
1142,FRE,105,Overall Quality of the Course,2851,4.35
1142,FRE,105,Feedback for other students:,2851,4.46
1142,FRE,107,Classes,2853,4.31
1142,FRE,107,Papers; Reports; Problem Sets; Examinations,2853,3.96
1142,FRE,107,Readings,2853,3.79
1142,FRE,107,Language,2853,4.07
1142,FRE,107,Overall Quality of the Course,2853,4.14
1142,FRE,107,Feedback for other students:,2853,4.21
1142,FRE,108,Classes,2854,4.47
1142,FRE,108,Papers; Reports; Problem Sets; Examinations,2854,4.03
1142,FRE,108,Readings,2854,3.83
1142,FRE,108,Language,2854,4.3
1142,FRE,108,Overall Quality of the Course,2854,4.38
1142,FRE,108,Feedback for other students:,2854,4.5
1142,FRE,207,Classes,2859,4.21
1142,FRE,207,Papers; Reports; Problem Sets; Examinations,2859,4.12
1142,FRE,207,Readings,2859,3.88
